CODGEO;LIBGEO;ZE2010;LIBZE2010;DEP;REG;REG2016
02055;Beaumé;2203;La Thiérache;02;22;32
02056;Beaumont-en-Beine;2202;Tergnier;02;22;32
02057;Beaurevoir;2205;Saint-Quentin;02;22;32
02058;Beaurieux;2204;Laon;02;22;32
02059;Beautor;2202;Tergnier;02;22;32
02060;Beauvois-en-Vermandois;2205;Saint-Quentin;02;22;32
02061;Becquigny;2205;Saint-Quentin;02;22;32
02062;Belleau;2201;Château-Thierry;02;22;32
02063;Bellenglise;2205;Saint-Quentin;02;22;32
02064;Belleu;2206;Soissons;02;22;32
02065;Bellicourt;2205;Saint-Quentin;02;22;32
02066;Benay;2205;Saint-Quentin;02;22;32
02067;Bergues-sur-Sambre;2203;La Thiérache;02;22;32
02068;Berlancourt;2204;Laon;02;22;32
02069;Berlise;2204;Laon;02;22;32
02070;Bernot;2205;Saint-Quentin;02;22;32
02071;Berny-Rivière;2206;Soissons;02;22;32
02072;Berrieux;2204;Laon;02;22;32
02073;Berry-au-Bac;2204;Laon;02;22;32
02074;Bertaucourt-Epourdon;2204;Laon;02;22;32
02075;Berthenicourt;2205;Saint-Quentin;02;22;32
02076;Bertricourt;2204;Laon;02;22;32
02077;Berzy-le-Sec;2206;Soissons;02;22;32
02078;Besmé;2202;Tergnier;02;22;32
02079;Besmont;2203;La Thiérache;02;22;32
02080;Besny-et-Loizy;2204;Laon;02;22;32
02081;Béthancourt-en-Vaux;2202;Tergnier;02;22;32
02082;Beugneux;2201;Château-Thierry;02;22;32
02083;Beuvardes;2201;Château-Thierry;02;22;32
02084;Bézu-le-Guéry;2201;Château-Thierry;02;22;32
02085;Bézu-Saint-Germain;2201;Château-Thierry;02;22;32
02086;Bichancourt;2202;Tergnier;02;22;32
02087;Bieuxy;2206;Soissons;02;22;32
02088;Bièvres;2204;Laon;02;22;32
02089;Billy-sur-Aisne;2206;Soissons;02;22;32
02090;Billy-sur-Ourcq;0056;Roissy - Sud Picardie;02;22;32
02091;Blanzy-lès-Fismes;2206;Soissons;02;22;32
02093;Blérancourt;2202;Tergnier;02;22;32
02094;Blesmes;2201;Château-Thierry;02;22;32
02095;Bohain-en-Vermandois;2205;Saint-Quentin;02;22;32
02096;Bois-lès-Pargny;2204;Laon;02;22;32
02097;Boncourt;2204;Laon;02;22;32
02098;Bonneil;2201;Château-Thierry;02;22;32
02099;Bonnesvalyn;2201;Château-Thierry;02;22;32
02100;Bony;2205;Saint-Quentin;02;22;32
02101;Bosmont-sur-Serre;2204;Laon;02;22;32
02102;Bouconville-Vauclair;2204;Laon;02;22;32
02103;Boué;2203;La Thiérache;02;22;32
02104;Bouffignereux;2204;Laon;02;22;32
02105;Bouresches;2201;Château-Thierry;02;22;32
02106;Bourg-et-Comin;2204;Laon;02;22;32
02107;Bourguignon-sous-Coucy;2202;Tergnier;02;22;32
02108;Bourguignon-sous-Montbavin;2204;Laon;02;22;32
02109;La Bouteille;2203;La Thiérache;02;22;32
02110;Braine;2206;Soissons;02;22;32
02111;Brancourt-en-Laonnois;2206;Soissons;02;22;32
02112;Brancourt-le-Grand;2205;Saint-Quentin;02;22;32
02114;Brasles;2201;Château-Thierry;02;22;32
02115;Braye-en-Laonnois;2206;Soissons;02;22;32
02116;Braye-en-Thiérache;2203;La Thiérache;02;22;32
02117;Bray-Saint-Christophe;2205;Saint-Quentin;02;22;32
02118;Braye;2206;Soissons;02;22;32
02119;Brécy;2201;Château-Thierry;02;22;32
02120;Brenelle;2206;Soissons;02;22;32
02121;Breny;2201;Château-Thierry;02;22;32
02122;Brie;2204;Laon;02;22;32
02123;Brissay-Choigny;2205;Saint-Quentin;02;22;32
02124;Brissy-Hamégicourt;2205;Saint-Quentin;02;22;32
02125;Brumetz;0056;Roissy - Sud Picardie;02;22;32
02126;Brunehamel;2203;La Thiérache;02;22;32
02127;Bruyères-sur-Fère;2201;Château-Thierry;02;22;32
02128;Bruyères-et-Montbérault;2204;Laon;02;22;32
02129;Bruys;2206;Soissons;02;22;32
02130;Bucilly;2203;La Thiérache;02;22;32
02131;Bucy-le-Long;2206;Soissons;02;22;32
02132;Bucy-lès-Cerny;2204;Laon;02;22;32
02133;Bucy-lès-Pierrepont;2204;Laon;02;22;32
02134;Buire;2203;La Thiérache;02;22;32
02135;Buironfosse;2203;La Thiérache;02;22;32
02136;Burelles;2204;Laon;02;22;32
02137;Bussiares;2201;Château-Thierry;02;22;32
02138;Buzancy;2206;Soissons;02;22;32
02139;Caillouël-Crépigny;2202;Tergnier;02;22;32
02140;Camelin;2202;Tergnier;02;22;32
02141;La Capelle;2203;La Thiérache;02;22;32
02142;Castres;2205;Saint-Quentin;02;22;32
02143;Le Catelet;2205;Saint-Quentin;02;22;32
02144;Caulaincourt;2205;Saint-Quentin;02;22;32
02145;Caumont;2202;Tergnier;02;22;32
02146;Celles-lès-Condé;2201;Château-Thierry;02;22;32
02147;La Celle-sous-Montmirail;2201;Château-Thierry;02;22;32
02148;Celles-sur-Aisne;2206;Soissons;02;22;32
02149;Cerizy;2205;Saint-Quentin;02;22;32
02150;Cerny-en-Laonnois;2204;Laon;02;22;32
02151;Cerny-lès-Bucy;2204;Laon;02;22;32
02152;Cerseuil;2206;Soissons;02;22;32
02153;Cessières;2204;Laon;02;22;32
02154;Chacrise;2206;Soissons;02;22;32
02155;Chaillevois;2204;Laon;02;22;32
02156;Chalandry;2204;Laon;02;22;32
02157;Chambry;2204;Laon;02;22;32
02158;Chamouille;2204;Laon;02;22;32
02159;Champs;2206;Soissons;02;22;32
02160;Chaourse;2204;Laon;02;22;32
02161;La Chapelle-Monthodon;2201;Château-Thierry;02;22;32
02162;La Chapelle-sur-Chézy;2201;Château-Thierry;02;22;32
02163;Charly-sur-Marne;2201;Château-Thierry;02;22;32
02164;Le Charmel;2201;Château-Thierry;02;22;32
02165;Charmes;2202;Tergnier;02;22;32
02166;Chartèves;2201;Château-Thierry;02;22;32
02167;Chassemy;2206;Soissons;02;22;32
02168;Château-Thierry;2201;Château-Thierry;02;22;32
02169;Châtillon-lès-Sons;2204;Laon;02;22;32
02170;Châtillon-sur-Oise;2205;Saint-Quentin;02;22;32
02171;Chaudardes;2204;Laon;02;22;32
02172;Chaudun;2206;Soissons;02;22;32
02173;Chauny;2202;Tergnier;02;22;32
02174;Chavignon;2204;Laon;02;22;32
02175;Chavigny;2206;Soissons;02;22;32
02176;Chavonne;2206;Soissons;02;22;32
02177;Chérêt;2204;Laon;02;22;32
02178;Chermizy-Ailles;2204;Laon;02;22;32
02179;Chéry-Chartreuve;2206;Soissons;02;22;32
02180;Chéry-lès-Pouilly;2204;Laon;02;22;32
02181;Chéry-lès-Rozoy;2204;Laon;02;22;32
02182;Chevennes;2204;Laon;02;22;32
02183;Chevregny;2204;Laon;02;22;32
02184;Chevresis-Monceau;2204;Laon;02;22;32
02185;Chézy-en-Orxois;0056;Roissy - Sud Picardie;02;22;32
02186;Chézy-sur-Marne;2201;Château-Thierry;02;22;32
02187;Chierry;2201;Château-Thierry;02;22;32
02188;Chigny;2203;La Thiérache;02;22;32
02189;Chivres-en-Laonnois;2204;Laon;02;22;32
02190;Chivres-Val;2206;Soissons;02;22;32
02191;Chivy-lès-Étouvelles;2204;Laon;02;22;32
02192;Chouy;0056;Roissy - Sud Picardie;02;22;32
02193;Cierges;2201;Château-Thierry;02;22;32
02194;Cilly;2204;Laon;02;22;32
02195;Ciry-Salsogne;2206;Soissons;02;22;32
02196;Clacy-et-Thierret;2204;Laon;02;22;32
02197;Clairfontaine;2203;La Thiérache;02;22;32
02198;Clamecy;2206;Soissons;02;22;32
02199;Clastres;2205;Saint-Quentin;02;22;32
02200;Clermont-les-Fermes;2204;Laon;02;22;32
02201;Coeuvres-et-Valsery;0056;Roissy - Sud Picardie;02;22;32
02203;Coincy;2201;Château-Thierry;02;22;32
02204;Coingt;2203;La Thiérache;02;22;32
02205;Colligis-Crandelain;2204;Laon;02;22;32
02206;Colonfay;2203;La Thiérache;02;22;32
02207;Commenchon;2202;Tergnier;02;22;32
02208;Concevreux;2204;Laon;02;22;32
02209;Condé-en-Brie;2201;Château-Thierry;02;22;32
02210;Condé-sur-Aisne;2206;Soissons;02;22;32
02211;Condé-sur-Suippe;2204;Laon;02;22;32
02212;Condren;2202;Tergnier;02;22;32
02213;Connigis;2201;Château-Thierry;02;22;32
02214;Contescourt;2205;Saint-Quentin;02;22;32
02215;Corbeny;2204;Laon;02;22;32
02216;Corcy;0056;Roissy - Sud Picardie;02;22;32
02217;Coucy-le-Château-Auffrique;2206;Soissons;02;22;32
02218;Coucy-lès-Eppes;2204;Laon;02;22;32
02219;Coucy-la-Ville;2206;Soissons;02;22;32
02220;Coulonges-Cohan;2201;Château-Thierry;02;22;32
02221;Coupru;2201;Château-Thierry;02;22;32
02222;Courbes;2204;Laon;02;22;32
02223;Courboin;2201;Château-Thierry;02;22;32
02224;Courcelles-sur-Vesle;2206;Soissons;02;22;32
02225;Courchamps;0056;Roissy - Sud Picardie;02;22;32
02226;Courmelles;2206;Soissons;02;22;32
02227;Courmont;2201;Château-Thierry;02;22;32
02228;Courtemont-Varennes;2201;Château-Thierry;02;22;32
02229;Courtrizy-et-Fussigny;2204;Laon;02;22;32
02230;Couvrelles;2206;Soissons;02;22;32
02231;Couvron-et-Aumencourt;2204;Laon;02;22;32
02232;Coyolles;0056;Roissy - Sud Picardie;02;22;32
02233;Cramaille;2201;Château-Thierry;02;22;32
02234;Craonne;2204;Laon;02;22;32
02235;Craonnelle;2204;Laon;02;22;32
02236;Crécy-au-Mont;2206;Soissons;02;22;32
02237;Crécy-sur-Serre;2204;Laon;02;22;32
02238;Crépy;2204;Laon;02;22;32
02239;Crézancy;2201;Château-Thierry;02;22;32
02240;Croix-Fonsomme;2205;Saint-Quentin;02;22;32
02241;La Croix-sur-Ourcq;2201;Château-Thierry;02;22;32
02242;Crouttes-sur-Marne;2201;Château-Thierry;02;22;32
02243;Crouy;2206;Soissons;02;22;32
02244;Crupilly;2203;La Thiérache;02;22;32
02245;Cuffies;2206;Soissons;02;22;32
02246;Cugny;2205;Saint-Quentin;02;22;32
02248;Cuirieux;2204;Laon;02;22;32
02249;Cuiry-Housse;2206;Soissons;02;22;32
02250;Cuiry-lès-Chaudardes;2204;Laon;02;22;32
02251;Cuiry-lès-Iviers;2204;Laon;02;22;32
02252;Cuissy-et-Geny;2204;Laon;02;22;32
02253;Cuisy-en-Almont;2206;Soissons;02;22;32
02254;Cutry;2206;Soissons;02;22;32
02255;Cys-la-Commune;2206;Soissons;02;22;32
02256;Dagny-Lambercy;2204;Laon;02;22;32
02257;Dallon;2205;Saint-Quentin;02;22;32
02258;Dammard;0056;Roissy - Sud Picardie;02;22;32
02259;Dampleux;0056;Roissy - Sud Picardie;02;22;32
02260;Danizy;2202;Tergnier;02;22;32
02261;Dercy;2204;Laon;02;22;32
02262;Deuillet;2202;Tergnier;02;22;32
02263;Dhuizel;2206;Soissons;02;22;32
02264;Dizy-le-Gros;2204;Laon;02;22;32
02265;Dohis;2204;Laon;02;22;32
02266;Dolignon;2204;Laon;02;22;32
02267;Dommiers;2206;Soissons;02;22;32
02268;Domptin;2201;Château-Thierry;02;22;32
02269;Dorengt;2203;La Thiérache;02;22;32
02270;Douchy;2205;Saint-Quentin;02;22;32
02271;Dravegny;2201;Château-Thierry;02;22;32
02272;Droizy;2206;Soissons;02;22;32
02273;Dury;2205;Saint-Quentin;02;22;32
02274;Ébouleau;2204;Laon;02;22;32
02275;Effry;2203;La Thiérache;02;22;32
02276;Englancourt;2203;La Thiérache;02;22;32
02277;Épagny;2206;Soissons;02;22;32
02278;Éparcy;2203;La Thiérache;02;22;32
02279;Épaux-Bézu;2201;Château-Thierry;02;22;32
02280;Épieds;2201;Château-Thierry;02;22;32
02281;L'Épine-aux-Bois;2201;Château-Thierry;02;22;32
02282;Eppes;2204;Laon;02;22;32
02283;Erlon;2204;Laon;02;22;32
02284;Erloy;2203;La Thiérache;02;22;32
02286;Esquéhéries;2203;La Thiérache;02;22;32
02287;Essigny-le-Grand;2205;Saint-Quentin;02;22;32
02288;Essigny-le-Petit;2205;Saint-Quentin;02;22;32
02289;Essises;2201;Château-Thierry;02;22;32
02290;Essômes-sur-Marne;2201;Château-Thierry;02;22;32
02291;Estrées;2205;Saint-Quentin;02;22;32
02292;Étampes-sur-Marne;2201;Château-Thierry;02;22;32
02293;Étaves-et-Bocquiaux;2205;Saint-Quentin;02;22;32
02294;Étouvelles;2204;Laon;02;22;32
02295;Étréaupont;2203;La Thiérache;02;22;32
02296;Étreillers;2205;Saint-Quentin;02;22;32
02297;Étrépilly;2201;Château-Thierry;02;22;32
02298;Étreux;2203;La Thiérache;02;22;32
02299;Évergnicourt;2204;Laon;02;22;32
02301;Faucoucourt;2204;Laon;02;22;32
02302;Faverolles;0056;Roissy - Sud Picardie;02;22;32
02303;Fayet;2205;Saint-Quentin;02;22;32
02304;La Fère;2202;Tergnier;02;22;32
02305;Fère-en-Tardenois;2201;Château-Thierry;02;22;32
02306;La Ferté-Chevresis;2204;Laon;02;22;32
02307;La Ferté-Milon;0056;Roissy - Sud Picardie;02;22;32
02308;Fesmy-le-Sart;2203;La Thiérache;02;22;32
02309;Festieux;2204;Laon;02;22;32
02310;Fieulaine;2205;Saint-Quentin;02;22;32
02311;Filain;2204;Laon;02;22;32
02312;La Flamengrie;2203;La Thiérache;02;22;32
02313;Flavigny-le-Grand-et-Beaurain;2203;La Thiérache;02;22;32
02315;Flavy-le-Martel;2205;Saint-Quentin;02;22;32
02316;Fleury;0056;Roissy - Sud Picardie;02;22;32
02317;Fluquières;2205;Saint-Quentin;02;22;32
02318;Folembray;2206;Soissons;02;22;32
02319;Fonsomme;2205;Saint-Quentin;02;22;32
02320;Fontaine-lès-Clercs;2205;Saint-Quentin;02;22;32
02321;Fontaine-lès-Vervins;2203;La Thiérache;02;22;32
02322;Fontaine-Notre-Dame;2205;Saint-Quentin;02;22;32
02323;Fontaine-Uterte;2205;Saint-Quentin;02;22;32
02324;Fontenelle;2203;La Thiérache;02;22;32
02325;Fontenelle-en-Brie;2201;Château-Thierry;02;22;32
02326;Fontenoy;2206;Soissons;02;22;32
02327;Foreste;2205;Saint-Quentin;02;22;32
02328;Fossoy;2201;Château-Thierry;02;22;32
02329;Fourdrain;2204;Laon;02;22;32
02330;Francilly-Selency;2205;Saint-Quentin;02;22;32
02331;Franqueville;2203;La Thiérache;02;22;32
02332;Fresnes-en-Tardenois;2201;Château-Thierry;02;22;32
02333;Fresnes;2206;Soissons;02;22;32
02334;Fresnoy-le-Grand;2205;Saint-Quentin;02;22;32
02335;Fressancourt;2204;Laon;02;22;32
02336;Frières-Faillouël;2202;Tergnier;02;22;32
02337;Froidestrées;2203;La Thiérache;02;22;32
02338;Froidmont-Cohartille;2204;Laon;02;22;32
02339;Gandelu;2201;Château-Thierry;02;22;32
02340;Gauchy;2205;Saint-Quentin;02;22;32
02341;Gercy;2203;La Thiérache;02;22;32
02342;Gergny;2203;La Thiérache;02;22;32
02343;Germaine;2205;Saint-Quentin;02;22;32
02344;Gernicourt;2204;Laon;02;22;32
02345;Gibercourt;2205;Saint-Quentin;02;22;32
02346;Gizy;2204;Laon;02;22;32
02347;Gland;2201;Château-Thierry;02;22;32
02348;Glennes;2204;Laon;02;22;32
02349;Goudelancourt-lès-Berrieux;2204;Laon;02;22;32
02350;Goudelancourt-lès-Pierrepont;2204;Laon;02;22;32
02351;Goussancourt;2201;Château-Thierry;02;22;32
02352;Gouy;2205;Saint-Quentin;02;22;32
02353;Grandlup-et-Fay;2204;Laon;02;22;32
02354;Grandrieux;2204;Laon;02;22;32
02355;Gricourt;2205;Saint-Quentin;02;22;32
02356;Grisolles;2201;Château-Thierry;02;22;32
02357;Gronard;2203;La Thiérache;02;22;32
02358;Grougis;2205;Saint-Quentin;02;22;32
02359;Grugies;2205;Saint-Quentin;02;22;32
02360;Guignicourt;2204;Laon;02;22;32
02361;Guise;2203;La Thiérache;02;22;32
02362;Guivry;2202;Tergnier;02;22;32
02363;Guny;2206;Soissons;02;22;32
02364;Guyencourt;2204;Laon;02;22;32
02366;Hannapes;2203;La Thiérache;02;22;32
02367;Happencourt;2205;Saint-Quentin;02;22;32
02368;Haramont;0056;Roissy - Sud Picardie;02;22;32
02369;Harcigny;2203;La Thiérache;02;22;32
02370;Hargicourt;2205;Saint-Quentin;02;22;32
02371;Harly;2205;Saint-Quentin;02;22;32
02372;Hartennes-et-Taux;2206;Soissons;02;22;32
02373;Hary;2203;La Thiérache;02;22;32
02374;Lehaucourt;2205;Saint-Quentin;02;22;32
02375;Hautevesnes;2201;Château-Thierry;02;22;32
02376;Hauteville;2205;Saint-Quentin;02;22;32
02377;Haution;2203;La Thiérache;02;22;32
02378;La Hérie;2203;La Thiérache;02;22;32
02379;Le Hérie-la-Viéville;2205;Saint-Quentin;02;22;32
02380;Hinacourt;2205;Saint-Quentin;02;22;32
02381;Hirson;2203;La Thiérache;02;22;32
02382;Holnon;2205;Saint-Quentin;02;22;32
02383;Homblières;2205;Saint-Quentin;02;22;32
02384;Houry;2204;Laon;02;22;32
02385;Housset;2204;Laon;02;22;32
02386;Iron;2203;La Thiérache;02;22;32
02387;Itancourt;2205;Saint-Quentin;02;22;32
02388;Iviers;2203;La Thiérache;02;22;32
02389;Jaulgonne;2201;Château-Thierry;02;22;32
02390;Jeancourt;2205;Saint-Quentin;02;22;32
02391;Jeantes;2203;La Thiérache;02;22;32
02392;Joncourt;2205;Saint-Quentin;02;22;32
02393;Jouaignes;2206;Soissons;02;22;32
02395;Jumencourt;2206;Soissons;02;22;32
02396;Jumigny;2204;Laon;02;22;32
02397;Jussy;2205;Saint-Quentin;02;22;32
02398;Juvigny;2206;Soissons;02;22;32
02399;Juvincourt-et-Damary;2204;Laon;02;22;32
02400;Laffaux;2206;Soissons;02;22;32
02401;Laigny;2203;La Thiérache;02;22;32
02402;Lanchy;2205;Saint-Quentin;02;22;32
02403;Landifay-et-Bertaignemont;2205;Saint-Quentin;02;22;32
02404;Landouzy-la-Cour;2203;La Thiérache;02;22;32
02405;Landouzy-la-Ville;2203;La Thiérache;02;22;32
02406;Landricourt;2206;Soissons;02;22;32
02407;Laniscourt;2204;Laon;02;22;32
02408;Laon;2204;Laon;02;22;32
02409;Lappion;2204;Laon;02;22;32
02410;Largny-sur-Automne;0056;Roissy - Sud Picardie;02;22;32
02411;Latilly;0056;Roissy - Sud Picardie;02;22;32
02412;Launoy;2206;Soissons;02;22;32
02413;Laval-en-Laonnois;2204;Laon;02;22;32
02414;Lavaqueresse;2203;La Thiérache;02;22;32
02415;Laversine;0056;Roissy - Sud Picardie;02;22;32
02416;Lemé;2203;La Thiérache;02;22;32
02417;Lempire;2205;Saint-Quentin;02;22;32
02418;Lerzy;2203;La Thiérache;02;22;32
02419;Leschelle;2203;La Thiérache;02;22;32
02420;Lesdins;2205;Saint-Quentin;02;22;32
02421;Lesges;2206;Soissons;02;22;32
02422;Lesquielles-Saint-Germain;2203;La Thiérache;02;22;32
02423;Leuilly-sous-Coucy;2206;Soissons;02;22;32
02424;Leury;2206;Soissons;02;22;32
02425;Leuze;2203;La Thiérache;02;22;32
02426;Levergies;2205;Saint-Quentin;02;22;32
02427;Lhuys;2206;Soissons;02;22;32
02428;Licy-Clignon;2201;Château-Thierry;02;22;32
02429;Lierval;2204;Laon;02;22;32
02430;Liesse-Notre-Dame;2204;Laon;02;22;32
02431;Liez;2205;Saint-Quentin;02;22;32
02432;Limé;2206;Soissons;02;22;32
02433;Lislet;2204;Laon;02;22;32
02434;Lizy;2204;Laon;02;22;32
02435;Logny-lès-Aubenton;2203;La Thiérache;02;22;32
02438;Longpont;0056;Roissy - Sud Picardie;02;22;32
02439;Longueval-Barbonval;2204;Laon;02;22;32
02440;Lor;2204;Laon;02;22;32
02441;Louâtre;0056;Roissy - Sud Picardie;02;22;32
02442;Loupeigne;2201;Château-Thierry;02;22;32
02443;Lucy-le-Bocage;2201;Château-Thierry;02;22;32
02444;Lugny;2204;Laon;02;22;32
02445;Luzoir;2203;La Thiérache;02;22;32
02446;Ly-Fontaine;2205;Saint-Quentin;02;22;32
02447;Maast-et-Violaine;2206;Soissons;02;22;32
02448;Mâchecourt;2204;Laon;02;22;32
02449;Macogny;0056;Roissy - Sud Picardie;02;22;32
02450;Macquigny;2205;Saint-Quentin;02;22;32
02451;Magny-la-Fosse;2205;Saint-Quentin;02;22;32
02452;Maissemy;2205;Saint-Quentin;02;22;32
02453;Maizy;2204;Laon;02;22;32
02454;La Malmaison;2204;Laon;02;22;32
02455;Malzy;2203;La Thiérache;02;22;32
02456;Manicamp;2202;Tergnier;02;22;32
02457;Marchais;2204;Laon;02;22;32
02458;Marchais-en-Brie;2201;Château-Thierry;02;22;32
02459;Marcy;2205;Saint-Quentin;02;22;32
02460;Marcy-sous-Marle;2204;Laon;02;22;32
02461;Marest-Dampcourt;2202;Tergnier;02;22;32
02462;Mareuil-en-Dôle;2201;Château-Thierry;02;22;32
02463;Marfontaine;2204;Laon;02;22;32
02464;Margival;2206;Soissons;02;22;32
02465;Marigny-en-Orxois;2201;Château-Thierry;02;22;32
02466;Marizy-Sainte-Geneviève;0056;Roissy - Sud Picardie;02;22;32
02467;Marizy-Saint-Mard;0056;Roissy - Sud Picardie;02;22;32
02468;Marle;2204;Laon;02;22;32
02469;Marly-Gomont;2203;La Thiérache;02;22;32
02470;Martigny;2203;La Thiérache;02;22;32
02471;Martigny-Courpierre;2204;Laon;02;22;32
02472;Mauregny-en-Haye;2204;Laon;02;22;32
02473;Mayot;2205;Saint-Quentin;02;22;32
02474;Mennessis;2202;Tergnier;02;22;32
02475;Menneville;2204;Laon;02;22;32
02476;Mennevret;2205;Saint-Quentin;02;22;32
02477;Mercin-et-Vaux;2206;Soissons;02;22;32
02478;Merlieux-et-Fouquerolles;2204;Laon;02;22;32
02479;Merval;2204;Laon;02;22;32
02480;Mesbrecourt-Richecourt;2204;Laon;02;22;32
02481;Mesnil-Saint-Laurent;2205;Saint-Quentin;02;22;32
02482;Meurival;2204;Laon;02;22;32
02483;Mézières-sur-Oise;2205;Saint-Quentin;02;22;32
02484;Mézy-Moulins;2201;Château-Thierry;02;22;32
02485;Missy-aux-Bois;2206;Soissons;02;22;32
02486;Missy-lès-Pierrepont;2204;Laon;02;22;32
02487;Missy-sur-Aisne;2206;Soissons;02;22;32
02488;Molain;2205;Saint-Quentin;02;22;32
02489;Molinchart;2204;Laon;02;22;32
02490;Monampteuil;2204;Laon;02;22;32
02491;Monceau-le-Neuf-et-Faucouzy;2204;Laon;02;22;32
02492;Monceau-lès-Leups;2204;Laon;02;22;32
02493;Monceau-le-Waast;2204;Laon;02;22;32
02494;Monceau-sur-Oise;2203;La Thiérache;02;22;32
02495;Mondrepuis;2203;La Thiérache;02;22;32
02496;Monnes;0056;Roissy - Sud Picardie;02;22;32
02497;Mons-en-Laonnois;2204;Laon;02;22;32
02498;Montaigu;2204;Laon;02;22;32
02499;Montbavin;2204;Laon;02;22;32
02500;Montbrehain;2205;Saint-Quentin;02;22;32
02501;Montchâlons;2204;Laon;02;22;32
02502;Montcornet;2204;Laon;02;22;32
02503;Mont-d'Origny;2205;Saint-Quentin;02;22;32
02504;Montescourt-Lizerolles;2205;Saint-Quentin;02;22;32
02505;Montfaucon;2201;Château-Thierry;02;22;32
02506;Montgobert;0056;Roissy - Sud Picardie;02;22;32
02507;Montgru-Saint-Hilaire;0056;Roissy - Sud Picardie;02;22;32
02508;Monthenault;2204;Laon;02;22;32
02509;Monthiers;2201;Château-Thierry;02;22;32
02510;Monthurel;2201;Château-Thierry;02;22;32
02511;Montigny-en-Arrouaise;2205;Saint-Quentin;02;22;32
02512;Montigny-l'Allier;0056;Roissy - Sud Picardie;02;22;32
02513;Montigny-le-Franc;2204;Laon;02;22;32
02514;Montigny-Lengrain;2206;Soissons;02;22;32
02515;Montigny-lès-Condé;2201;Château-Thierry;02;22;32
02516;Montigny-sous-Marle;2204;Laon;02;22;32
02517;Montigny-sur-Crécy;2204;Laon;02;22;32
02518;Montlevon;2201;Château-Thierry;02;22;32
02519;Montloué;2204;Laon;02;22;32
02520;Mont-Notre-Dame;2206;Soissons;02;22;32
02521;Montreuil-aux-Lions;2201;Château-Thierry;02;22;32
02522;Mont-Saint-Jean;2203;La Thiérache;02;22;32
02523;Mont-Saint-Martin;2206;Soissons;02;22;32
02524;Mont-Saint-Père;2201;Château-Thierry;02;22;32
02525;Morcourt;2205;Saint-Quentin;02;22;32
02526;Morgny-en-Thiérache;2204;Laon;02;22;32
02527;Morsain;2206;Soissons;02;22;32
02528;Mortefontaine;2206;Soissons;02;22;32
02529;Mortiers;2204;Laon;02;22;32
02530;Moulins;2204;Laon;02;22;32
02531;Moussy-Verneuil;2204;Laon;02;22;32
02532;Moÿ-de-l'Aisne;2205;Saint-Quentin;02;22;32
02533;Muret-et-Crouttes;2206;Soissons;02;22;32
02534;Muscourt;2204;Laon;02;22;32
02535;Nampcelles-la-Cour;2203;La Thiérache;02;22;32
02536;Nampteuil-sous-Muret;2206;Soissons;02;22;32
02537;Nanteuil-la-Fosse;2206;Soissons;02;22;32
02538;Nanteuil-Notre-Dame;2201;Château-Thierry;02;22;32
02539;Nauroy;2205;Saint-Quentin;02;22;32
02540;Nesles-la-Montagne;2201;Château-Thierry;02;22;32
02541;Neufchâtel-sur-Aisne;2204;Laon;02;22;32
02542;Neuflieux;2202;Tergnier;02;22;32
02543;Neuilly-Saint-Front;0056;Roissy - Sud Picardie;02;22;32
02544;Neuve-Maison;2203;La Thiérache;02;22;32
02545;La Neuville-Bosmont;2204;Laon;02;22;32
02546;La Neuville-en-Beine;2202;Tergnier;02;22;32
02547;La Neuville-Housset;2204;Laon;02;22;32
02548;La Neuville-lès-Dorengt;2203;La Thiérache;02;22;32
02549;Neuville-Saint-Amand;2205;Saint-Quentin;02;22;32
02550;Neuville-sur-Ailette;2204;Laon;02;22;32
02551;Neuville-sur-Margival;2206;Soissons;02;22;32
02552;Neuvillette;2205;Saint-Quentin;02;22;32
02553;Nizy-le-Comte;2204;Laon;02;22;32
02554;Nogentel;2201;Château-Thierry;02;22;32
02555;Nogent-l'Artaud;2201;Château-Thierry;02;22;32
02556;Noircourt;2204;Laon;02;22;32
02557;Noroy-sur-Ourcq;0056;Roissy - Sud Picardie;02;22;32
02558;Le Nouvion-en-Thiérache;2203;La Thiérache;02;22;32
02559;Nouvion-et-Catillon;2204;Laon;02;22;32
02560;Nouvion-le-Comte;2204;Laon;02;22;32
02561;Nouvion-le-Vineux;2204;Laon;02;22;32
02562;Nouvron-Vingré;2206;Soissons;02;22;32
02563;Noyales;2205;Saint-Quentin;02;22;32
02564;Noyant-et-Aconin;2206;Soissons;02;22;32
02565;OEuilly;2204;Laon;02;22;32
02566;Ognes;2202;Tergnier;02;22;32
02567;Ohis;2203;La Thiérache;02;22;32
02568;Oigny-en-Valois;0056;Roissy - Sud Picardie;02;22;32
02569;Oisy;2203;La Thiérache;02;22;32
02570;Ollezy;2205;Saint-Quentin;02;22;32
02571;Omissy;2205;Saint-Quentin;02;22;32
02572;Orainville;2204;Laon;02;22;32
02573;Orgeval;2204;Laon;02;22;32
02574;Origny-en-Thiérache;2203;La Thiérache;02;22;32
02575;Origny-Sainte-Benoite;2205;Saint-Quentin;02;22;32
02576;Osly-Courtil;2206;Soissons;02;22;32
02577;Ostel;2206;Soissons;02;22;32
02578;Oulches-la-Vallée-Foulon;2204;Laon;02;22;32
02579;Oulchy-la-Ville;0056;Roissy - Sud Picardie;02;22;32
02580;Oulchy-le-Château;2201;Château-Thierry;02;22;32
02581;Paars;2206;Soissons;02;22;32
02582;Paissy;2204;Laon;02;22;32
